komnr,2016,2017,2018,2019,2020,2021
0301,0.2456494624933183,0.2371376598990729,0.2231727913342263,0.22817966369484258,0.23844516054781908,0.2349233293724891
1101,0.39325842696629215,0.4004538577912254,0.3915407854984894,0.41388012618296527,0.42320359281437125,0.42188841201716737
1103,0.3503664392216326,0.3423841059602649,0.36010969832959366,0.34242424242424246,0.38857365955231654,0.3147366220735786
1106,0.3209981167608286,0.3504612546125461,0.3698874296435272,0.3523287671232877,0.37539170506912445,0.35203463203463203
1108,0.29842080817464006,0.3097895699908509,0.31006772009029343,0.3118948824343015,0.343735658558972,0.3084870848708487
1111,0.24318181818181817,0.20934579439252335,0.25222222222222224,0.32643678160919537,0.3528301886792453,0.31420454545454546
1112,0.20080645161290323,0.151875,0.1442528735632184,0.13898305084745763,0.16241134751773048,0.1761006289308176
1114,,,0.08139534883720931,0.1318181818181818,0.18768115942028984,0.23076923076923078
1119,0.2830155979202773,0.31700680272108844,0.33223570190641244,0.3428082191780822,0.3302364864864865,0.3467465753424658
1120,0.35942028985507246,0.3408695652173913,0.35400696864111497,0.3339754816112084,0.3254777070063694,0.28901408450704225
1121,0.28768656716417906,0.3078754578754579,0.34393673110720563,0.3282495667244367,0.3594871794871795,0.34584615384615386
1122,0.32645348837209304,0.3761194029850746,0.36538461538461536,0.39705882352941174,0.43631578947368427,0.4506775067750678
1124,0.3934664246823957,0.3271214642262895,0.29019316493313524,0.3035971223021583,0.33172804532577904,0.29310344827586204
1127,0.40830769230769226,0.43501577287066245,0.440809968847352,0.5016556291390728,0.44585798816568045,0.458
1130,0.3561247216035635,0.3298283261802575,0.3478747203579418,0.34233261339092874,0.3756207674943567,0.3606194690265487
1133,0.18706896551724136,0.13440000000000002,0.14923076923076922,0.1771186440677966,0.19789473684210526,0.18712871287128713
1134,0.41250000000000003,0.4179347826086957,0.44180790960451977,0.4678571428571428,0.4165775401069519,0.42234636871508374
1135,0.6160714285714286,0.5240875912408759,0.5051181102362206,0.5330543933054394,0.6116591928251122,0.625560538116592
1144,,,,,,
1145,,,,0.75,,
1146,0.4672131147540984,0.3853582554517134,0.43659305993690856,0.4544910179640719,0.46539682539682536,0.507641196013289
1149,0.37876969242310576,0.36864904552129224,0.416414686825054,0.4401306240928882,0.46764705882352936,0.43096816976127317
1151,,,,,,
1160,0.6099447513812155,0.3059322033898305,0.29689265536723164,0.2619596541786744,0.32429906542056075,0.3191823899371069
1505,0.3813102119460501,0.38495188101487315,0.391458153580673,0.4106088560885609,0.41534246575342465,0.40152801358234297
1506,0.3840692640692641,0.3423252279635258,0.38218829516539443,0.3563262195121951,0.3437229437229437,0.34921090387374465
1507,0.33645876935956465,0.3296603475513428,0.31881989973004243,0.37332089552238806,0.3622039134912461,0.3800411522633745
1511,0.26339285714285715,0.24956521739130433,0.25475113122171944,0.3105263157894737,0.28883928571428574,0.34581280788177343
1514,0.4178294573643411,0.42357723577235773,0.4846153846153846,0.5305555555555556,0.5345454545454545,0.543801652892562
1515,0.19472295514511873,0.20229591836734692,0.19671717171717173,0.16495535714285717,0.1705263157894737,0.19278350515463918
1516,0.27941176470588236,0.28598382749326146,0.282620320855615,0.2841191066997519,0.308,0.3017777777777778
1517,0.2059040590405904,0.22020202020202023,0.2306930693069307,0.23931297709923666,0.2058252427184466,0.2334426229508197
1520,0.3011494252873563,0.3320866141732283,0.3426923076923077,0.3416666666666667,0.34798534798534797,0.33512544802867383
1525,0.42133333333333334,0.4286995515695067,0.47077625570776255,0.5,0.5373056994818654,0.5286458333333334
1528,0.2648401826484018,0.26353467561521254,0.29777777777777775,0.29118279569892475,0.29543650793650794,0.2853515625
1531,0.3136574074074074,0.3126106194690266,0.351270207852194,0.3660377358490566,0.364,0.3400375939849624
1532,0.5426356589147286,0.42906976744186043,0.4187319884726225,0.4661585365853659,0.5855421686746989,0.6697211155378486
1535,0.6036585365853658,0.5928160919540231,0.5717333333333333,0.6284057971014493,0.5640506329113925,0.5568475452196382
1539,0.2822072072072072,0.2878205128205128,0.2948051948051948,0.3408212560386473,0.36950000000000005,0.39710144927536234
1547,0.3732394366197183,0.4034965034965035,0.3915032679738562,0.4391304347826087,0.38539325842696626,0.4092391304347826
1554,0.25236593059936907,0.23981481481481481,0.2338323353293413,0.25445859872611465,0.24413407821229052,0.2839506172839506
1557,0.3317829457364341,0.3320610687022901,0.31832061068702294,0.48021978021978023,0.4416666666666667,0.4585858585858586
1560,0.16049382716049382,0.16553191489361702,0.19018691588785047,0.1618421052631579,0.17740384615384613,0.2231578947368421
1563,0.31959798994974875,0.3281862745098039,0.3260240963855422,0.38372093023255816,0.34114832535885165,0.3540792540792541
1566,0.4735772357723577,0.3767361111111111,0.27432432432432435,0.38571428571428573,0.40076335877862596,0.37003484320557495
1573,0.22785714285714284,0.247887323943662,0.27652173913043476,0.2536231884057971,0.17083333333333334,0.12941176470588237
1576,0.18264984227129338,0.18895522388059702,0.19602446483180427,0.23900000000000002,0.23676975945017184,0.24735099337748345
1577,0.2816326530612245,0.2795677799607073,0.3274793388429752,0.36285097192224625,0.3653191489361702,0.30705645161290324
1578,0.47413793103448276,0.41214285714285714,0.990909090909091,0.5495145631067961,0.373469387755102,0.40199999999999997
1579,0.34815409309791334,0.33137254901960783,0.3838212634822804,0.3750783699059561,0.3911719939117199,0.35458515283842795
1804,0.261044776119403,0.28150375939849626,0.3104950495049505,0.36784677887405687,0.3604994324631101,0.3573993471164309
1806,inf,inf,inf,inf,0.3021870286576169,0.3312946783161239
1811,0.38470588235294123,0.41046511627906973,0.35480769230769227,0.4211111111111111,0.42247191011235957,0.4425287356321839
1812,0.17016129032258065,0.21842105263157893,0.22241379310344828,0.2576576576576577,0.2571428571428572,0.2277310924369748
1813,0.243030303030303,0.28224489795918367,0.2938976377952756,0.2783242258652095,0.25842105263157894,0.2475
1815,,,,,,
1816,,,,,,
1818,0.447191011235955,0.3495575221238938,0.2857142857142857,0.27647058823529413,0.27999999999999997,0.5676470588235294
1820,0.27283236994219656,0.3153631284916201,0.3690666666666667,0.41142061281337045,0.36428571428571427,0.476027397260274
1822,0.14701986754966886,0.16689189189189188,0.18496732026143792,0.17701863354037267,0.21283783783783783,0.3848837209302326
1824,0.2917963224893918,0.0705547652916074,0.07616279069767441,0.26420454545454547,0.31805555555555554,0.3579529737206086
1825,0.24851485148514854,0.23211009174311928,0.20956521739130435,0.2722222222222222,0.2858823529411765,0.2680851063829787
1826,0.262,0.2267326732673267,0.24574468085106385,0.3638888888888889,0.34558823529411764,0.391304347826087
1827,0.23592233009708738,0.2918918918918919,0.28493150684931506,0.2623529411764706,0.24653465346534653,0.5925925925925926
1828,0.5651162790697675,0.6329545454545454,0.6835616438356165,0.7657534246575343,0.9253968253968253,0.7028571428571428
1832,0.34560669456066945,0.3458015267175572,0.3326086956521739,0.3700787401574803,0.3051948051948052,0.3364620938628159
1833,0.3785918173168411,0.401956745623069,0.3944779116465863,0.3887914230019493,0.39079578139980825,0.36783783783783786
1834,0.515,0.569,0.6129032258064516,0.4445378151260504,0.5364485981308411,0.508695652173913
1835,,,,,,
1836,0.21866666666666665,0.19487179487179487,0.1753623188405797,0.16133333333333333,0.13414634146341464,
