komnr,2015,2016,2017,2018,2019,2020,2021
0301,0.6624945675793134,0.655702479338843,0.6387434554973821,0.6763358778625954,0.6956737941322725,0.7228688924513835,0.688174139051332
1101,0.3727714748784441,0.4138513513513513,0.3668261562998405,0.40793650793650793,0.4133545310015898,0.4102766798418972,0.3853427895981087
1103,0.545972545972546,0.558303886925795,0.5677056719468574,0.5893526618345414,0.5651140684410646,0.5415179633595051,0.4895640074211503
1106,0.35625,0.3872458410351201,0.30455801104972374,0.39823659074210144,0.3995711222301644,0.39494584837545127,0.3754289636238847
1108,0.4381374722838137,0.4409965034965035,0.37403474903474904,0.45480572597137015,0.44226327944572746,0.46745822339489884,0.4884599244649601
1111,0.42767295597484273,0.40106951871657753,0.44755244755244755,0.3588235294117647,0.4011976047904192,0.42236024844720493,0.5644171779141104
1112,0.4479166666666667,0.5130434782608696,0.4153846153846154,0.627450980392157,0.8072289156626505,0.5045871559633027,0.6595744680851063
1114,,,,0.0,1.1875,1.2741935483870968,1.3333333333333333
1119,0.34582132564841495,0.36326530612244895,0.38288920056100983,0.4256965944272446,0.29395973154362415,0.44755244755244755,0.4515235457063712
1120,0.7469387755102042,0.7044609665427509,0.6992753623188406,0.6971235194585449,0.7861163227016885,0.7190812720848057,0.6368243243243243
1121,0.5140495867768595,0.45415472779369626,0.5436046511627907,0.4535031847133758,0.5550964187327824,0.7136498516320474,0.5260930888575458
1122,0.47701149425287365,0.5037974683544303,0.45584725536992843,0.4639175257731959,0.44782608695652176,0.43859649122807015,0.5307017543859649
1124,0.7754098360655737,0.7674050632911392,0.7208955223880597,0.6882067851373183,0.5124508519003932,0.5616438356164384,0.4922394678492239
1127,0.4378818737270876,0.6951219512195123,0.6620879120879122,0.6101694915254238,0.5812499999999999,0.732360097323601,0.6278625954198473
1130,0.290625,0.31392045454545453,0.4310344827586207,0.5265017667844523,0.5135623869801085,0.3859910581222057,0.3323615160349855
1134,0.30065359477124187,0.2813186813186813,0.29508196721311475,0.4142156862745098,0.3732394366197183,0.32983193277310924,0.3528138528138528
1135,0.1413551401869159,0.22153465346534654,0.268464243845252,0.21733505821474774,0.23670212765957446,0.16775884665792926,0.1845949535192563
1145,0.3263157894736842,0.40298507462686567,0.2783505154639176,0.5625000000000001,0.3709677419354838,0.18750000000000003,0.2967741935483871
1146,0.3006993006993007,0.2892561983471074,0.47467608951707885,0.4245175936435868,0.4703344120819849,0.3777533039647577,0.33993743482794575
1149,0.5235562310030396,0.5419896640826873,0.4009280742459397,0.45217006200177146,0.45579399141630905,0.4145501506672406,0.3700509604076833
1160,0.4353233830845771,0.4822222222222222,0.4276315789473684,0.3197026022304833,0.3352380952380953,0.3604651162790698,0.28880157170923376
1505,0.39999999999999997,0.3895231699126931,0.3927613941018767,0.36265137029955385,0.3202453987730062,0.33479349186483104,0.3339882121807466
1506,0.6136170212765957,0.7101851851851853,0.6256410256410256,0.6264274061990213,0.6671936758893281,0.7168587896253602,0.6411318150448585
1507,0.5384905660377358,0.5759063444108761,0.5678186547751765,0.5508676420551208,0.5696649029982364,0.5863590091618596,0.5477508650519032
1511,0.2751677852348993,0.396551724137931,0.2796610169491525,0.31451612903225806,0.5074626865671642,0.3384615384615385,0.2448979591836735
1514,0.715846994535519,0.42666666666666664,0.43220338983050843,0.512,0.37603305785123964,0.4411764705882353,0.47706422018348627
1516,0.5991735537190083,0.40989399293286216,0.4281345565749235,0.49146757679180886,0.476038338658147,0.49258160237388726,0.46070460704607047
1517,0.6102941176470589,0.49689440993788814,0.639751552795031,0.6236559139784945,0.4174757281553398,0.49756097560975604,0.5177664974619289
1520,0.4907834101382489,0.5951327433628318,0.5361702127659574,0.592814371257485,0.6064638783269961,0.5128205128205128,0.5208333333333334
1525,0.3824362606232295,0.37567567567567567,0.4197860962566845,0.3706467661691542,0.4004914004914005,0.3504901960784314,0.46418338108882523
1528,0.8578680203045684,0.8846153846153846,1.0026954177897573,1.1082621082621082,1.0812182741116751,1.0753768844221105,1.0073349633251836
1531,0.4983443708609272,0.6063268892794377,0.5904605263157895,0.7073170731707318,0.7464028776978417,0.751865671641791,0.73502722323049
1532,0.6920473773265651,0.8022388059701492,0.7469670710571924,0.7482014388489209,0.7137989778534922,0.7345454545454545,0.8029197080291971
1535,0.17745535714285715,0.1587112171837709,0.13297394429469903,0.18012422360248448,0.19489559164733178,0.20318237454100369,0.2184873949579832
1539,0.43253968253968256,0.4586776859504132,0.4518201284796574,0.5501930501930502,0.47457627118644063,0.4247787610619469,0.4840085287846482
1547,0.6114285714285714,0.7529411764705882,0.6534653465346535,0.6186046511627907,0.5018181818181818,0.5,0.2126865671641791
1554,0.7738095238095237,0.458041958041958,0.29268292682926833,0.3562091503267974,0.2156862745098039,0.3848396501457726,0.25
1557,0.5696969696969697,0.502994011976048,0.595890410958904,0.4201183431952663,0.4430379746835443,0.44,0.6012269938650306
1560,0.3626373626373626,0.38775510204081626,0.41538461538461535,0.4093023255813954,0.44390243902439025,0.4789473684210526,0.3601895734597156
1563,0.37651122625215894,0.47026022304832715,0.4883303411131059,0.5534709193245779,0.5298804780876494,0.5377697841726619,0.4380165289256198
1566,0.39449541284403666,0.41063829787234046,0.35857461024498893,0.5112781954887218,0.46511627906976744,0.4776470588235294,0.5052631578947369
1573,0.2765957446808511,0.2765957446808511,0.25925925925925924,0.2383720930232558,0.25766871165644173,0.3392857142857143,0.3139534883720931
1576,0.2864864864864865,0.43390804597701155,0.3850267379679145,0.4476439790575916,0.44034090909090906,0.40263157894736845,0.29710144927536236
1577,0.6330049261083743,0.6533333333333333,0.6847826086956522,0.7125307125307124,0.7209302325581395,0.8175182481751825,0.6977329974811083
1578,0.28671328671328666,0.33333333333333337,0.24,0.20164609053497942,0.16974169741697415,0.16370106761565834,0.1744186046511628
1579,0.373134328358209,0.33980582524271846,0.42070116861435725,0.4823529411764706,0.47244094488188976,0.4413309982486865,0.49762282091917587
1804,0.5070126227208976,0.48336472065285624,0.4831460674157304,0.47298020331728197,0.5127388535031847,0.49617151607963245,0.4052710094480358
1806,0.8280828082808281,0.7540425531914893,0.7321281840591618,0.8056749785038694,0.7220447284345048,0.6850625459896983,0.714078374455733
1811,0.3758389261744966,0.3356643356643356,0.2771084337349397,0.25824175824175827,0.3653846153846154,0.45569620253164556,0.3708609271523179
1812,0.40625,0.25263157894736843,0.35135135135135137,0.4222222222222222,0.4019607843137255,0.45714285714285713,0.5221238938053098
1813,0.4567567567567567,0.42597402597402595,0.45940170940170943,0.47457627118644063,0.5041322314049587,0.5886363636363636,0.6090909090909091
1815,0.3157894736842105,0.3684210526315789,0.5806451612903226,0.6666666666666666,0.4857142857142857,0.0,0.3846153846153846
1818,0.36986301369863017,0.35542168674698793,0.38095238095238093,0.5104895104895104,0.38513513513513514,0.54421768707483,0.706766917293233
1820,0.3598901098901099,0.21770334928229665,0.32791327913279134,0.3956639566395664,0.45454545454545453,0.4,0.3353115727002967
1822,0.3225806451612903,0.25581395348837205,0.3333333333333333,0.40476190476190477,0.3981481481481481,0.4846153846153846,0.4153846153846154
1824,0.4263157894736842,0.38416075650118203,0.39792387543252594,0.42392566782810687,0.4072727272727273,0.4207589285714286,0.3852760736196319
1825,0.7407407407407407,0.6578947368421053,0.6388888888888888,0.6410256410256411,0.7352941176470589,0.7432432432432432,0.9166666666666666
1827,0.3703703703703704,0.0,0.0,0.4428571428571429,0.3369565217391305,0.625,0.47916666666666663
