komnr,2015,2016,2017,2018,2019,2020,2021
0301,0.3984942751084854,0.3960267545173205,0.38977635782747605,0.4034608378870673,0.4102639296187683,0.41957278096933404,0.4076440475732266
1101,0.2715466351829988,0.2927120669056153,0.26837806301050177,0.2897406989853438,0.2924634420697413,0.29091928251121074,0.2781569965870307
1103,0.35315798291171047,0.3582766439909297,0.36212516297262065,0.3708130209152382,0.36106893410264196,0.3512887791325822,0.3286626187139966
1106,0.2626728110599078,0.279147235176549,0.23345685547908945,0.28481345244351025,0.28549540347293156,0.28312629399585926,0.2729540918163673
1108,0.30465618254702437,0.3060357901122232,0.27221636810677907,0.31262299690750633,0.3066453162530024,0.3185495954450105,0.3281646461798703
1111,0.29955947136563876,0.28625954198473286,0.30917874396135264,0.26406926406926406,0.28632478632478636,0.296943231441048,0.3607843137254902
1112,0.30935251798561153,0.339080459770115,0.29347826086956524,0.38554216867469876,0.44666666666666666,0.3353658536585366,0.3974358974358974
1114,1.0,,,0.0,0.5428571428571429,0.5602836879432623,0.5714285714285714
1119,0.2569593147751606,0.26646706586826346,0.27687626774847873,0.2985884907709012,0.2271784232365145,0.30917874396135264,0.3110687022900763
1120,0.42757009345794394,0.41330425299890955,0.4115138592750533,0.4107676969092722,0.4401260504201681,0.41829393627954775,0.3890608875128999
1121,0.3395196506550219,0.31231527093596056,0.352165725047081,0.3120070113935145,0.3569530558015943,0.41645021645021646,0.34473197781885395
1122,0.3229571984435798,0.335016835016835,0.3131147540983607,0.31690140845070425,0.30930930930930933,0.30487804878048785,0.34670487106017195
1124,0.43674976915974145,0.4341987466427932,0.4189071986123157,0.4076555023923445,0.3388214904679376,0.35964912280701755,0.3298662704309064
1127,0.30453257790368277,0.4100719424460432,0.39834710743801655,0.37894736842105264,0.36758893280632404,0.42275280898876405,0.38569753810082064
1130,0.22518159806295404,0.23891891891891892,0.30120481927710846,0.3449074074074074,0.3393070489844684,0.278494623655914,0.24945295404814008
1134,0.23115577889447236,0.21955403087478562,0.22784810126582275,0.29289428076256496,0.27179487179487183,0.2480252764612954,0.26080000000000003
1135,0.12384851586489254,0.18135764944275584,0.21164510166358597,0.1785334750265675,0.1913978494623656,0.143658810325477,0.15582959641255606
1145,0.24603174603174605,0.2872340425531915,0.217741935483871,0.36000000000000004,0.27058823529411763,0.15789473684210528,0.22885572139303478
1146,0.2311827956989247,0.22435897435897437,0.3218849840255591,0.29800796812749003,0.31988261188554656,0.2741806554756195,0.2536964980544747
1149,0.343640897755611,0.3514872224549644,0.28618747929778077,0.31137541933516316,0.31308962264150947,0.29306147291539864,0.2701001430615165
1160,0.30329289428076256,0.3253373313343328,0.2995391705069125,0.24225352112676055,0.2510699001426534,0.26495726495726496,0.22408536585365854
1505,0.2857142857142857,0.2803286611889802,0.28200192492781523,0.2661365762394761,0.24256505576208182,0.2508204406938584,0.2503681885125184
1506,0.3802742616033755,0.4152680021656741,0.3848580441640379,0.3851554663991976,0.4001896633475581,0.41754091481326056,0.3906644238856182
1507,0.35001226391954865,0.365444524323029,0.36217113059966816,0.35519964896884604,0.36292134831460676,0.36962566844919786,0.3539011848871004
1511,0.2157894736842105,0.2839506172839506,0.21854304635761587,0.23926380368098157,0.33663366336633666,0.25287356321839083,0.19672131147540983
1514,0.4171974522292994,0.29906542056074764,0.30177514792899407,0.33862433862433866,0.2732732732732733,0.3061224489795918,0.32298136645962733
1516,0.3746770025839793,0.2907268170426065,0.29978586723768735,0.3295194508009153,0.3225108225108225,0.33001988071570576,0.31539888682745826
1517,0.3789954337899544,0.33195020746887965,0.39015151515151514,0.3841059602649006,0.29452054794520544,0.3322475570032573,0.3411371237458194
1520,0.32921174652241114,0.37309292649098474,0.3490304709141274,0.37218045112781956,0.37751479289940826,0.33898305084745767,0.34246575342465757
1525,0.2766393442622951,0.2730844793713163,0.2956685499058381,0.27041742286751363,0.28596491228070176,0.2595281306715064,0.3170254403131116
1528,0.46174863387978143,0.46938775510204084,0.5006729475100942,0.5256756756756756,0.5195121951219512,0.5181598062953995,0.5018270401948843
1531,0.33259668508287293,0.37746170678336977,0.3712512926577043,0.4142857142857143,0.42739443872296606,0.4291799787007454,0.4236401673640168
1532,0.409,0.4451345755693582,0.42757936507936506,0.4279835390946502,0.4165009940357853,0.4234800838574423,0.4453441295546559
1535,0.15071090047393365,0.1369721936148301,0.11736716891356068,0.15263157894736842,0.16310679611650486,0.1688708036622584,0.1793103448275862
1539,0.30193905817174516,0.31444759206798867,0.31120943952802355,0.35491905354919057,0.3218390804597701,0.2981366459627329,0.32614942528735635
1547,0.37943262411347517,0.42953020134228187,0.39520958083832336,0.38218390804597707,0.33414043583535114,0.33333333333333337,0.1753846153846154
1554,0.436241610738255,0.31414868105515587,0.22641509433962265,0.26265060240963856,0.17741935483870966,0.27789473684210525,0.2
1557,0.362934362934363,0.3346613545816733,0.37339055793991416,0.29583333333333334,0.30701754385964913,0.3055555555555556,0.37547892720306514
1560,0.26612903225806456,0.2794117647058823,0.2934782608695652,0.29042904290429045,0.3074324324324324,0.3238434163701067,0.2648083623693379
1563,0.27352572145545795,0.3198482932996208,0.3281061519903498,0.356280193236715,0.34635416666666663,0.34970760233918124,0.3045977011494253
1566,0.28289473684210525,0.2911010558069382,0.26393442622950825,0.3383084577114428,0.31746031746031744,0.32324840764331214,0.3356643356643356
1573,0.21666666666666667,0.21666666666666667,0.20588235294117646,0.19248826291079812,0.20487804878048782,0.2533333333333333,0.23893805309734514
1576,0.2226890756302521,0.3026052104208417,0.277992277992278,0.3092224231464738,0.3057199211045365,0.28705440900562856,0.22905027932960895
1577,0.38763197586727,0.3951612903225806,0.4064516129032258,0.41606886657101866,0.4189189189189189,0.4497991967871486,0.41097922848664686
1578,0.22282608695652173,0.25,0.1935483870967742,0.1678082191780822,0.1451104100946372,0.1406727828746177,0.1485148514851485
1579,0.2717391304347826,0.2536231884057971,0.29612220916568743,0.32539682539682535,0.32085561497326204,0.30619684082624543,0.3322751322751323
1804,0.3364355514192648,0.32585696148963184,0.3257575757575758,0.32110424990919,0.3389473684210526,0.33162743091095187,0.28839348903043166
1806,0.4529788281634663,0.4298884036875303,0.4226755218216318,0.4461904761904762,0.41929499072356213,0.40655021834061134,0.41659610499576627
1811,0.27317073170731704,0.2513089005235602,0.21698113207547165,0.2052401746724891,0.2676056338028169,0.3130434782608696,0.27053140096618356
1812,0.28888888888888886,0.20168067226890754,0.26,0.29687499999999994,0.2867132867132867,0.3137254901960784,0.34302325581395343
1813,0.31354359925788494,0.29872495446265934,0.314787701317716,0.3218390804597701,0.33516483516483514,0.37052932761087265,0.3785310734463277
1815,0.24,0.2692307692307693,0.36734693877551017,0.4,0.3269230769230769,0.0,0.2777777777777778
1818,0.27,0.26222222222222225,0.27586206896551724,0.3379629629629629,0.2780487804878049,0.3524229074889868,0.4140969162995594
1820,0.26464646464646463,0.1787819253438114,0.24693877551020407,0.283495145631068,0.3125,0.28571428571428575,0.2511111111111111
1822,0.24390243902439027,0.2037037037037037,0.25,0.288135593220339,0.28476821192052976,0.32642487046632124,0.29347826086956524
1824,0.29889298892988925,0.2775405636208369,0.28465346534653463,0.2977161500815661,0.289405684754522,0.29615082482325217,0.27812223206377323
1825,0.425531914893617,0.39682539682539686,0.38983050847457623,0.390625,0.423728813559322,0.4263565891472868,0.47826086956521735
1827,0.2702702702702703,0.0,0.0,0.3069306930693069,0.2520325203252033,0.3846153846153846,0.323943661971831
1828,0.48000000000000004,0.3731343283582089,0.5135135135135135,0.4625,0.37500000000000006,0.4411764705882353,0.384
1832,0.24150943396226415,0.2332089552238806,0.22263450834879406,0.15984405458089668,0.17221135029354212,0.1778202676864245,0.16733067729083667
1833,0.36385896180215477,0.3592099219108866,0.36683417085427134,0.33547833547833544,0.3654946852003271,0.37830033003300334,0.3851010101010101
1834,0.3478260869565218,0.3875598086124402,0.4234234234234234,0.4267241379310344,0.36466165413533835,0.3490196078431373,0.3559322033898305
1835,,,,0.0,,0.0,0.0
1836,,,,,0.2542372881355932,0.34920634920634924,0.32592592592592595
1837,0.23053435114503817,0.20567375886524822,0.2125668449197861,0.2032520325203252,0.19420289855072465,0.20505992010652463,0.2132564841498559
1838,0.3655913978494623,0.3507853403141361,0.3921568627450981,0.3128491620111732,0.4301075268817204,0.33510638297872336,0.391304347826087
1839,,,,,0.0,,
1840,0.16152019002375298,0.16745283018867924,0.18259803921568626,0.1710239651416122,0.12758996728462377,0.16958424507658643,0.20022753128555176
1841,0.2562893081761007,0.20987654320987656,0.2445414847161572,0.27565084226646247,0.2698863636363636,0.2714078374455733,0.27938931297709924
1845,0.27868852459016397,0.36428571428571427,0.3108108108108108,0.3524590163934426,0.3629032258064516,0.47727272727272724,0.4931506849315068
